ma_bds,dien_tich_su_dung_m2,gia(ty),title,phap_ly,ngay_dang,phuong_xa,quan_huyen,thanh_pho,nha_tam,phong_ngu,dien_tich_dat_m2,chieu_dai_m,chieu_rong_m,loai_hinh
22680971,32.0,4.55,"Bán Nhà mặt tiền, phố Lĩnh Nam",Giấy tờ hợp lệ,2025-06-15,Lĩnh Nam - Phường Lĩnh Nam,Hoàng Mai,Hà Nội,3,3,32.0,8.0,4.0,nha
22681249,33.0,4.3,Bán Nhà đường nội bộ Vĩnh Hưng,Sổ đỏ,2025-06-15,Vĩnh Hưng - Phường Vĩnh Hưng,Hoàng Mai,Hà Nội,4,3,33.0,8.0,3.6,nha
22683173,52.0,5.0,Bán Đất thổ cư Vĩnh Hưng,Sổ đỏ,2025-06-15,Vĩnh Hưng - Phường Vĩnh Hưng,Hoàng Mai,Hà Nội,4,5,52.0,12.0,3.9,dat
22683723,42.0,5.85,Bán Nhà đường nội bộ Hoàng Văn Thụ,Sổ đỏ,2025-06-15,Hoàng Văn Thụ - Phường Hoàng Văn Thụ,Hoàng Mai,Hà Nội,4,3,42.0,10.0,4.5,nha
22683988,33.0,5.0,Bán Nhà đường nội bộ Nguyễn Tam Trinh,Sổ đỏ,2025-06-15,Nguyễn Tam Trinh - Phường Mai Động,Hoàng Mai,Hà Nội,4,3,33.0,9.0,3.8,nha
22690973,103.0,6.75,"Bán Nhà mặt tiền, phố Bùi Huy Bích",Sổ đỏ,2025-06-15,Bùi Huy Bích - Phường Đại Kim,Hoàng Mai,Hà Nội,2,3,103.0,,,nha
22690744,50.0,9.5,"Bán Nhà hẻm, ngõ La Dương",Sổ đỏ,2025-06-14,La Dương - Phường Dương Nội,Hà Đông,Hà Nội,4,3,50.0,15.0,3.5,nha
22690733,50.0,15.0,"Bán Nhà mặt tiền, phố Lê Trọng Tấn",Sổ đỏ,2025-06-13,Lê Trọng Tấn - Phường Dương Nội,Hà Đông,Hà Nội,6,4,50.0,10.0,5.0,nha
22690699,50.0,14.5,"Bán Nhà mặt tiền, phố Lê Trọng Tấn",Sổ đỏ,2025-06-13,Lê Trọng Tấn - Phường Dương Nội,Hà Đông,Hà Nội,4,5,50.0,12.5,4.0,nha
22690346,200.0,13.6,"Bán Nhà mặt tiền, phố Khu Đô Thị Kiến Hưng",Sổ đỏ,2025-06-12,Phúc La - Phường Kiến Hưng,Hà Đông,Hà Nội,3,4,50.0,12.5,4.0,nha
22690440,75.0,20.25,"Bán Nhà mặt tiền, phố Kim Giang",Sổ đỏ,2025-06-12,Kim Giang - Phường Kim Giang,Thanh Xuân,Hà Nội,4,5,75.0,22.0,3.3,nha
22690088,200.0,6.8,"Bán Nhà hẻm, ngõ Phan Đình Giót",Sổ hồng,2025-06-11,Phan Đình Giót - Phường La Khê,Hà Đông,Hà Nội,6,6,34.0,8.5,4.0,nha
22689922,40.0,8.0,"Bán Nhà hẻm, ngõ Khương Trung",Sổ đỏ,2025-06-10,Khương Trung - Phường Khương Trung,Thanh Xuân,Hà Nội,3,3,40.0,4.0,1.0,nha
22689765,35.0,5.25,"Bán Nhà mặt tiền, phố Yên Vĩnh",Sổ đỏ,2025-06-10,Yên Vĩnh,None,Hà Nội,3,3,35.0,7.0,5.0,nha
22689701,128.0,6.26,Bán Nhà đường nội bộ Đại lộ Thăng Long,Sổ đỏ,2025-06-10,Đại lộ Thăng Long,None,Hà Nội,6,6,128.0,16.0,8.0,nha
22689440,33.0,4.3,"Bán Nhà hẻm, ngõ Tỉnh Lộ 422",Sổ đỏ,2025-06-09,Tỉnh Lộ 422,None,Lộ 422,4,3,33.0,8.9,3.7,nha
22689600,40.0,4.5,"Bán Nhà mặt tiền, phố Lĩnh Nam",Hợp đồng mua bán,2025-06-09,ngõ 255 Lĩnh Nam - Phường Vĩnh Hưng,Hoàng Mai,Hà Nội,2,2,40.0,9.09,4.4,nha
22689307,33.0,3.8,"Bán Nhà hẻm, ngõ Tỉnh Lộ 422",Sổ đỏ,2025-06-08,Tỉnh Lộ 422,None,Lộ 422,3,3,33.0,9.0,3.7,nha
22689265,67.0,2.7,"Bán Nhà mặt tiền, phố Nguyễn Phan Chánh",Hợp đồng mua bán,2025-06-07,Nguyễn Phan Chánh - Phường Hoàng Liệt,Hoàng Mai,Hà Nội,2,2,67.0,13.5,5.0,nha
22689272,56.0,2.65,"Bán Nhà mặt tiền, phố Linh Đường",Hợp đồng mua bán,2025-06-07,Linh Đường - Phường Hoàng Liệt,Hoàng Mai,Hà Nội,2,2,56.0,10.0,5.6,nha
22689251,40.0,8.3,"Bán Nhà hẻm, ngõ Nguyễn Thanh Bình",Sổ đỏ,2025-06-07,Nguyễn Thanh Bình - Phường Mộ Lao,Hà Đông,Hà Nội,3,6,32.0,13.0,3.27,nha
22689244,49.0,9.4,"Bán Nhà hẻm, ngõ Bà Triệu",Sổ đỏ,2025-06-07,Bà Triệu - Phường Nguyễn Trãi,Hà Đông,Hà Nội,4,4,48.0,13.0,4.0,nha
22689247,49.0,8.3,"Bán Nhà hẻm, ngõ Quang Trung",Sổ đỏ,2025-06-07,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,4,4,42.0,11.0,4.0,nha
22689234,38.0,8.5,"Bán Nhà hẻm, ngõ Khương Hạ",Sổ đỏ,2025-06-07,Khương Hạ - Phường Khương Đình,Thanh Xuân,Hà Nội,4,3,38.0,9.5,4.0,nha
22688195,44.0,5.7,"Bán Nhà hẻm, ngõ Cầu Giấy",Sổ đỏ,2025-06-06,Cầu Giấy - Phường Dịch Vọng,Cầu Giấy,Hà Nội,3,3,44.0,8.0,4.0,nha
22689089,73.0,4.68,"Bán Nhà mặt tiền, phố Bùi Quốc Khái",Sổ hồng,2025-06-06,Bùi Quốc Khái - Phường Hoàng Liệt,Hoàng Mai,Hà Nội,2,3,73.0,,,nha
22685207,34.0,5.78,"Bán Nhà hẻm, ngõ Yên Lộ",Sổ đỏ,2025-06-05,Yên Lộ - Phường Yên Nghĩa,Hà Đông,Hà Nội,4,3,30.0,9.6,3.1,nha
22688830,55.0,16.0,"Bán Nhà mặt tiền, phố Ao Sen",Sổ đỏ,2025-06-05,Ao Sen - Phường Mộ Lao,Hà Đông,Hà Nội,2,4,55.0,9.2,6.0,nha
22688783,37.0,12.5,"Bán Nhà hẻm, ngõ Khương Đình",Sổ đỏ,2025-06-05,Khương Đình - Phường Hạ Đình,Thanh Xuân,Hà Nội,4,4,37.0,10.5,3.5,nha
22688737,46.0,5.1,"Bán Nhà mặt tiền, phố An Dương Vương",Sổ đỏ,2025-06-05,An Dương Vương - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,6,6,46.0,16.0,4.0,nha
22688539,139.0,8540.0,Bán Chung cư Gold Mark City,Sổ hồng,2025-06-04,Hồ Tùng Mậu - Phường Phú Diễn,Bắc Từ Liêm,Hà Nội,2,3,,,,chung_cu
22688332,60.0,10.5,"Bán Nhà mặt tiền, phố Ngọc Thụy",Sổ đỏ,2025-06-03,Ngọc Thụy - Phường Ngọc Thụy,Long Biên,Hà Nội,2,3,60.0,20.0,3.3,nha
22688315,132.0,15.566,Bán Chung cư Green Diamond,Sổ đỏ,2025-06-03,Láng Hạ - Phường Láng Hạ,Đống Đa,Hà Nội,2,3,,,,chung_cu
22687431,50.0,14.5,"Bán Nhà hẻm, ngõ Hoàng Quốc Việt",Sổ đỏ,2025-06-02,Hoàng Quốc Việt - Phường Nghĩa Tân,Cầu Giấy,Hà Nội,3,3,50.0,14.0,3.5,nha
22594304,43.0,6.9,"Bán Nhà hẻm, ngõ Yên Hòa",Sổ đỏ,2025-06-02,Yên Hòa - Phường Yên Hòa,Cầu Giấy,Hà Nội,5,4,43.0,11.0,4.0,nha
22488906,153.0,62.0,"Bán Biệt thự, liền kề Trần Kim Xuyến",Sổ đỏ,2025-06-02,Trần Kim Xuyến - Phường Yên Hòa,Cầu Giấy,Hà Nội,16,16,153.0,15.3,10.0,mat_bang
22407875,87.0,38.0,"Bán Nhà mặt tiền, phố Trung Kính",Sổ đỏ,2025-06-02,Trung Kính - Phường Yên Hòa,Cầu Giấy,Hà Nội,6,5,87.0,16.0,5.3,nha
22594299,40.0,8.4,"Bán Nhà hẻm, ngõ Cầu Giấy",Sổ đỏ,2025-06-02,Cầu Giấy - Phường Quan Hoa,Cầu Giấy,Hà Nội,5,4,10.0,12.0,3.5,nha
22407827,520.0,240.0,"Bán Nhà mặt tiền, phố Nguyễn Thị Định",Sổ đỏ,2025-06-02,Nguyễn Thị Định - Phường Trung Hòa,Cầu Giấy,Hà Nội,100,100,520.0,35.0,15.0,nha
22407814,130.0,48.0,Bán Nhà đường nội bộ Trần Duy Hưng,Sổ đỏ,2025-06-02,Trần Duy Hưng - Phường Trung Hòa,Cầu Giấy,Hà Nội,25,24,130.0,15.0,8.5,nha
22413263,52.0,20.0,"Bán Nhà mặt tiền, phố Bạch Mai",Sổ đỏ,2025-06-02,Bạch Mai - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,2,2,52.0,13.0,4.0,nha
22401197,144.0,47.0,"Bán Nhà mặt tiền, phố Phố Tây Sơn",Sổ đỏ,2025-06-02,Phố Tây Sơn - Phường Khương Thượng,Đống Đa,Hà Nội,5,4,144.0,29.0,4.9,nha
22396757,58.0,14.5,"Bán Nhà mặt tiền, phố Trương Công Giai",Sổ đỏ,2025-06-02,Trương Công Giai - Phường Dịch Vọng Hậu,Cầu Giấy,Hà Nội,7,6,50.0,13.0,4.1,nha
22403695,181.0,38.0,"Bán Biệt thự, liền kề Võ Chí Công",Sổ đỏ,2025-06-02,Võ Chí Công - Phường Xuân La,Tây Hồ,Hà Nội,6,6,181.0,20.0,9.0,mat_bang
22398465,73.0,24.5,"Bán Biệt thự, liền kề Khuất Duy Tiến",Sổ đỏ,2025-06-02,Khuất Duy Tiến - Phường Thanh Xuân Trung,Thanh Xuân,Hà Nội,6,6,73.0,15.0,5.2,mat_bang
22025206,204.0,45.0,"Bán Biệt thự, liền kề Trần Đăng Ninh",Sổ đỏ,2025-06-02,Trần Đăng Ninh - Phường Dịch Vọng,Cầu Giấy,Hà Nội,5,4,204.0,25.0,8.0,mat_bang
22401178,70.0,34.5,"Bán Nhà mặt tiền, phố Trương Công Giai",Sổ đỏ,2025-06-02,Trương Công Giai - Phường Dịch Vọng Hậu,Cầu Giấy,Hà Nội,3,2,70.0,14.0,5.5,nha
22309356,90.0,17.0,"Bán Nhà hẻm, ngõ Xuân Thủy",Sổ đỏ,2025-06-02,Xuân Thủy - Phường Dịch Vọng Hậu,Cầu Giấy,Hà Nội,25,25,80.0,15.0,6.0,nha
22266195,62.0,19.0,Bán Nhà đường nội bộ Trung Kính,Sổ đỏ,2025-06-02,Trung Kính - Phường Yên Hòa,Cầu Giấy,Hà Nội,5,4,62.0,14.0,4.5,nha
22552601,95.0,4.8,Bán Chung cư Trung Kính,Sổ đỏ,2025-06-02,Trung Kính - Phường Yên Hòa,Cầu Giấy,Hà Nội,2,2,,,,chung_cu
22594297,89.0,25.5,"Bán Nhà hẻm, ngõ Yên Hòa",Sổ đỏ,2025-06-02,Yên Hòa - Phường Yên Hòa,Cầu Giấy,Hà Nội,25,24,89.0,18.0,5.0,nha
22549541,93.0,22.0,"Bán Nhà hẻm, ngõ Giải Phóng",Sổ đỏ,2025-06-02,Giải Phóng - Phường Giáp Bát,Hoàng Mai,Hà Nội,23,23,93.0,16.0,6.0,nha
22549547,198.0,98.0,"Bán Nhà mặt tiền, phố Hoàng Văn Thái",Sổ đỏ,2025-06-02,Hoàng Văn Thái - Phường Khương Mai,Thanh Xuân,Hà Nội,10,10,198.0,26.0,7.2,nha
22532371,80.0,10.5,"Bán Nhà hẻm, ngõ Đê La Thành",Sổ đỏ,2025-06-02,Đê La Thành - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,9,9,70.0,14.0,6.0,nha
22477646,136.0,85.0,"Bán Nhà mặt tiền, phố Trung Hòa",Sổ đỏ,2025-06-02,Trung Hòa - Phường Trung Hòa,Cầu Giấy,Hà Nội,6,6,136.0,24.0,5.2,nha
22518709,900.0,118.0,Bán Đất thổ cư Trần Bình,Sổ đỏ,2025-06-02,Trần Bình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,8,8,554.0,33.0,28.0,dat
22463484,109.0,68.0,"Bán Nhà mặt tiền, phố Giảng Võ",Sổ đỏ,2025-06-02,Giảng Võ - Phường Giảng Võ,Ba Đình,Hà Nội,10,8,109.0,21.0,5.0,nha
22414838,80.0,46.0,"Bán Nhà mặt tiền, phố Kim Mã",Sổ đỏ,2025-06-02,Kim Mã - Phường Kim Mã,Ba Đình,Hà Nội,4,4,80.0,16.0,5.0,nha
22408560,80.0,45.0,"Bán Nhà mặt tiền, phố Nguyễn Hoàng",Sổ đỏ,2025-06-02,Nguyễn Hoàng - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,8,8,80.0,16.0,5.0,nha
22407835,75.0,32.0,"Bán Nhà mặt tiền, phố Trần Duy Hưng",Sổ đỏ,2025-06-02,Trần Duy Hưng - Phường Trung Hòa,Cầu Giấy,Hà Nội,8,8,75.0,12.0,6.0,nha
22398089,264.0,75.0,"Bán Biệt thự, liền kề Đỗ Quang",Sổ đỏ,2025-06-02,Đỗ Quang - Phường Trung Hòa,Cầu Giấy,Hà Nội,6,6,264.0,17.0,15.0,mat_bang
22273264,74.0,11.5,Bán Đất thổ cư Phan Kế Bính,Sổ đỏ,2025-06-02,Phan Kế Bính - Phường Cống Vị,Ba Đình,Hà Nội,4,5,74.0,16.0,4.6,dat
21835569,120.0,35.0,"Bán Biệt thự, liền kề Tô Ngọc Vân",Sổ đỏ,2025-06-02,Tô Ngọc Vân - Phường Quảng An,Tây Hồ,Hà Nội,5,4,120.0,15.0,8.0,mat_bang
21983524,64.0,38.0,"Bán Nhà mặt tiền, phố Thái Hà",Sổ đỏ,2025-06-02,Thái Hà - Phường Trung Liệt,Đống Đa,Hà Nội,5,4,64.0,16.0,4.0,nha
22629305,70.0,23.5,"Bán Nhà mặt tiền, phố Trung Yên 9",Sổ đỏ,2025-06-02,Trung Yên 9 - Phường Yên Hòa,Cầu Giấy,Hà Nội,5,4,70.0,17.0,4.0,nha
21854459,105.0,22.3,"Bán Biệt thự, liền kề Trần Bình",Sổ đỏ,2025-06-02,Trần Bình - Phường Mai Dịch,Cầu Giấy,Hà Nội,5,4,105.0,15.0,6.6,mat_bang
21847556,48.0,15.5,"Bán Nhà mặt tiền, phố Yên Hòa",Sổ đỏ,2025-06-02,Yên Hòa - Phường Yên Hòa,Cầu Giấy,Hà Nội,5,4,48.0,10.0,4.0,nha
22265784,51.0,16.9,Bán Đất thổ cư Trung Kính,Sổ đỏ,2025-06-02,Trung Kính - Phường Yên Hòa,Cầu Giấy,Hà Nội,4,5,51.0,13.0,4.0,dat
22314651,80.0,14.8,"Bán Nhà hẻm, ngõ Xuân Thủy",Sổ đỏ,2025-06-02,Xuân Thủy - Phường Dịch Vọng Hậu,Cầu Giấy,Hà Nội,28,20,90.0,12.0,6.5,nha
22397136,105.0,32.0,"Bán Nhà hẻm, ngõ Nguyễn Thị Định",Sổ đỏ,2025-06-02,Nguyễn Thị Định - Phường Trung Hòa,Cầu Giấy,Hà Nội,15,15,105.0,15.0,6.5,nha
22401230,270.0,102.0,"Bán Biệt thự, liền kề Xuân Đỉnh",Sổ đỏ,2025-06-02,Xuân Đỉnh - Phường Xuân Tảo,Bắc Từ Liêm,Hà Nội,6,6,270.0,27.0,10.0,mat_bang
22408642,128.0,89.0,"Bán Nhà mặt tiền, phố Nam Trung Yên",Sổ đỏ,2025-06-02,Nam Trung Yên - Phường Yên Hòa,Cầu Giấy,Hà Nội,6,6,128.0,23.0,11.0,nha
22403663,94.0,65.0,"Bán Nhà mặt tiền, phố Mai Hắc Đế",Sổ đỏ,2025-06-02,Mai Hắc Đế - Phường Lê Đại Hành,Hai Bà Trưng,Hà Nội,8,8,94.0,18.0,5.2,nha
22403731,152.0,83.0,"Bán Nhà mặt tiền, phố Vũ Phạm Hàm",Sổ đỏ,2025-06-02,Vũ Phạm Hàm - Phường Trung Hòa,Cầu Giấy,Hà Nội,6,6,152.0,27.0,5.6,nha
22407846,138.0,63.8,"Bán Nhà mặt tiền, phố Trung Kính",Sổ đỏ,2025-06-02,Trung Kính - Phường Yên Hòa,Cầu Giấy,Hà Nội,10,8,138.0,20.0,6.5,nha
22411106,400.0,90.0,"Bán Biệt thự, liền kề Liễu Giai",Sổ đỏ,2025-06-02,Liễu Giai - Phường Liễu Giai,Ba Đình,Hà Nội,6,6,400.0,40.0,10.0,mat_bang
22428373,86.0,58.0,"Bán Nhà mặt tiền, phố Lê Quý Đôn",Sổ đỏ,2025-06-02,Lê Quý Đôn - Phường Lê Đại Hành,Hai Bà Trưng,Hà Nội,8,8,86.0,9.5,9.0,nha
22469478,40.0,10.3,Bán Nhà đường nội bộ Trường Chinh,Sổ đỏ,2025-06-02,Trường Chinh - Phường Ngã Tư Sở,Đống Đa,Hà Nội,6,6,40.0,10.0,4.0,nha
22549485,64.0,16.3,"Bán Nhà hẻm, ngõ Hoa Bằng",Sổ đỏ,2025-06-02,Hoa Bằng - Phường Yên Hòa,Cầu Giấy,Hà Nội,14,13,64.0,10.5,6.0,nha
22277550,80.0,56.5,"Bán Nhà mặt tiền, phố Lý Nam Đế",Sổ đỏ,2025-06-02,Lý Nam Đế - Phường Cửa Đông,Hoàn Kiếm,Hà Nội,8,8,71.0,14.0,6.2,nha
21940646,120.0,20.5,Bán Căn hộ dịch vụ Thịnh Quang,Sổ đỏ,2025-06-02,Thịnh Quang - Phường Ngã Tư Sở,Đống Đa,Hà Nội,30,30,,,,mat_bang
22403641,154.0,36.0,"Bán Nhà hẻm, ngõ Nguyễn Ngọc Vũ",Sổ đỏ,2025-06-02,Nguyễn Ngọc Vũ - Phường Trung Hòa,Cầu Giấy,Hà Nội,35,35,154.0,26.0,6.0,nha
22445101,178.0,75.0,"Bán Nhà mặt tiền, phố Phố Từ Hoa",Sổ đỏ,2025-06-02,Phố Từ Hoa - Phường Quảng An,Tây Hồ,Hà Nội,24,24,178.0,14.0,12.6,nha
22671466,93.0,27.5,"Bán Nhà hẻm, ngõ Trung Kính",Sổ đỏ,2025-06-02,Trung Kính - Phường Yên Hòa,Cầu Giấy,Hà Nội,21,21,93.0,18.5,5.0,nha
22497735,120.0,46.0,"Bán Nhà mặt tiền, phố Vương Thừa Vũ",Sổ đỏ,2025-06-02,Vương Thừa Vũ - Phường Khương Mai,Thanh Xuân,Hà Nội,7,7,120.0,18.0,6.8,nha
22531428,75.0,26.0,"Bán Biệt thự, liền kề Trung Kính",Sổ đỏ,2025-06-02,Trung Kính - Phường Yên Hòa,Cầu Giấy,Hà Nội,6,6,75.0,12.0,6.0,mat_bang
22411780,305.0,110.0,"Bán Biệt thự, liền kề Võ Chí Công",Sổ đỏ,2025-06-02,Võ Chí Công - Phường Xuân La,Tây Hồ,Hà Nội,6,6,305.0,33.0,10.0,mat_bang
22629298,108.0,55.0,"Bán Nhà mặt tiền, phố Lò Đúc",Sổ đỏ,2025-06-02,Lò Đúc - Phường Đống Mác,Hai Bà Trưng,Hà Nội,6,6,108.0,19.5,5.6,nha
22407799,200.0,86.0,"Bán Biệt thự, liền kề Lạc Long Quân",Sổ đỏ,2025-06-02,Lạc Long Quân - Phường Phú Thượng,Tây Hồ,Hà Nội,6,6,200.0,15.0,13.0,mat_bang
21751987,73.0,22.9,Bán Nhà đường nội bộ Nguyễn Thị Định,Sổ đỏ,2025-06-02,Nguyễn Thị Định - Phường Trung Hòa,Cầu Giấy,Hà Nội,6,5,73.0,16.0,4.2,nha
22535857,65.0,11.3,"Bán Nhà hẻm, ngõ Cầu Giấy",Sổ đỏ,2025-06-02,Cầu Giấy - Phường Quan Hoa,Cầu Giấy,Hà Nội,18,18,65.0,9.5,7.0,nha
22664576,104.0,26.8,"Bán Nhà hẻm, ngõ Vĩnh Phúc",Sổ đỏ,2025-06-02,Vĩnh Phúc - Phường Vĩnh Phúc,Ba Đình,Hà Nội,34,34,104.0,14.0,7.6,nha
22549492,93.0,24.8,"Bán Nhà hẻm, ngõ Đội Cấn",Sổ đỏ,2025-06-02,Đội Cấn - Phường Đội Cấn,Ba Đình,Hà Nội,26,26,93.0,16.0,6.0,nha
21921052,108.0,49.0,"Bán Nhà mặt tiền, phố Vương Thừa Vũ",Sổ đỏ,2025-06-02,Vương Thừa Vũ - Phường Khương Mai,Thanh Xuân,Hà Nội,8,8,108.0,12.0,9.0,nha
22408518,230.0,115.0,"Bán Biệt thự, liền kề Lạc Long Quân",Sổ đỏ,2025-06-02,Lạc Long Quân - Phường Phú Thượng,Tây Hồ,Hà Nội,6,6,230.0,18.0,13.0,mat_bang
21865340,215.0,22.8,Bán Căn hộ dịch vụ Mễ Trì,Sổ đỏ,2025-06-02,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,25,24,,,,mat_bang
22029515,187.0,125.0,"Bán Nhà mặt tiền, phố Hòa Mã",Sổ đỏ,2025-06-02,Hòa Mã - Phường Phố Huế,Hai Bà Trưng,Hà Nội,9,9,187.0,24.0,7.0,nha
21928165,123.0,22.5,"Bán Nhà hẻm, ngõ Vương Thừa Vũ",Sổ đỏ,2025-06-02,Vương Thừa Vũ - Phường Khương Mai,Thanh Xuân,Hà Nội,27,26,123.0,22.0,5.0,nha
22092423,109.0,68.5,"Bán Nhà mặt tiền, phố Vũ Phạm Hàm",Sổ đỏ,2025-06-02,Vũ Phạm Hàm - Phường Yên Hòa,Cầu Giấy,Hà Nội,6,6,109.0,15.0,7.0,nha
22154390,254.0,200.0,"Bán Nhà mặt tiền, phố Nam Trung Yên",Sổ đỏ,2025-06-02,Nam Trung Yên - Phường Yên Hòa,Cầu Giấy,Hà Nội,20,9,254.0,20.0,12.0,nha
22407808,92.0,38.5,"Bán Nhà mặt tiền, phố Trần Duy Hưng",Sổ đỏ,2025-06-02,Trần Duy Hưng - Phường Trung Hòa,Cầu Giấy,Hà Nội,8,8,60.0,15.0,4.0,nha
22407887,122.0,32.5,Bán Nhà đường nội bộ Vũ Phạm Hàm,Sổ đỏ,2025-06-02,Vũ Phạm Hàm - Phường Trung Hòa,Cầu Giấy,Hà Nội,6,6,122.0,22.0,5.0,nha
22688156,54.0,3.85,Bán Chung cư Vinhomes Smart City Tây Mỗ,Hợp đồng mua bán,2025-06-02,Tây Mỗ - Phường Đại Mỗ,Nam Từ Liêm,Hà Nội,1,2,,,,chung_cu
22688240,35.0,8.5,"Bán Nhà hẻm, ngõ Thụy Khuê",Sổ đỏ,2025-06-02,Thụy Khuê - Phường Thụy Khuê,Tây Hồ,Hà Nội,4,4,35.0,35.0,10.2,nha
22688021,48.0,10.2,Bán Nhà đường nội bộ Triều Khúc,Sổ đỏ,2025-06-01,Triều Khúc - Phường Thanh Xuân Nam,Thanh Xuân,Hà Nội,4,4,48.0,12.0,4.0,nha
22687986,36.0,6.75,"Bán Nhà hẻm, ngõ Quốc Lộ 70",Sổ hồng,2025-06-01,Quốc Lộ 70 - Phường Đại Mỗ,Nam Từ Liêm,Hà Nội,3,3,36.0,10.6,3.4,nha
22687977,29.0,5.8,"Bán Nhà hẻm, ngõ Trương Định",Sổ đỏ,2025-06-01,Trương Định - Phường Tân Mai,Hoàng Mai,Hà Nội,3,3,29.0,7.1,4.0,nha
22682812,50.0,12.5,"Bán Nhà hẻm, ngõ Mỹ Đình",Không xác định,2025-05-31,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,12,12,50.0,10.0,5.0,nha
22678415,30.0,15.0,"Bán Nhà hẻm, ngõ Đội Cấn",Không xác định,2025-05-31,Đội Cấn - Phường Đội Cấn,Ba Đình,Hà Nội,6,5,22.0,6.0,5.0,nha
22677337,63.0,11.5,"Bán Nhà mặt tiền, phố Mễ Trì Thượng",Sổ đỏ,2025-05-31,Mễ Trì Thượng - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,3,4,64.0,16.0,4.0,nha
22676683,82.0,12.99,"Bán Nhà hẻm, ngõ Lò Đúc",Sổ đỏ,2025-05-31,Lò Đúc - Phường Đống Mác,Hai Bà Trưng,Hà Nội,4,5,80.0,10.0,8.0,nha
22679471,52.0,8.5,"Bán Nhà mặt tiền, phố Văn Cao",Sổ đỏ,2025-05-31,Văn Cao - Phường Liễu Giai,Ba Đình,Hà Nội,4,4,52.0,17.0,3.0,nha
22679455,32.0,9.3,"Bán Nhà mặt tiền, phố Phương Canh",Không xác định,2025-05-31,Phương Canh - Phường Phương Canh,Nam Từ Liêm,Hà Nội,4,4,32.0,8.0,4.0,nha
22676551,40.0,6.65,"Bán Nhà hẻm, ngõ Do Nha",Sổ đỏ,2025-05-31,Do Nha - Phường Tây Mỗ,Nam Từ Liêm,Hà Nội,4,5,40.0,8.0,5.0,nha
22676960,34.0,7.99,"Bán Nhà mặt tiền, phố Hoàng Hoa Thám",Sổ đỏ,2025-05-31,Hoàng Hoa Thám - Phường Vĩnh Phúc,Ba Đình,Hà Nội,4,4,34.0,8.0,4.5,nha
22677248,33.0,7.5,"Bán Nhà hẻm, ngõ Lê Quang Đạo",Sổ đỏ,2025-05-31,Lê Quang Đạo - Phường Phú Đô,Nam Từ Liêm,Hà Nội,4,3,33.0,10.0,3.3,nha
22677495,44.0,12.6,"Bán Nhà hẻm, ngõ Bế Văn Đàn",Không xác định,2025-05-31,Bế Văn Đàn - Phường Quang Trung,Hà Đông,Hà Nội,3,3,44.0,10.0,4.4,nha
22677763,42.0,8.6,"Bán Nhà mặt tiền, phố Mỹ Đình",Không xác định,2025-05-31,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,42.0,10.5,4.0,nha
22679192,68.0,8.2,Bán Đất thổ cư Miêu Nha,Sổ đỏ,2025-05-31,Miêu Nha - Phường Tây Mỗ,Nam Từ Liêm,Hà Nội,4,5,68.0,13.0,5.5,dat
22677799,42.0,5.85,"Bán Nhà mặt tiền, phố Hữu Hưng",Sổ đỏ,2025-05-31,Hữu Hưng - Phường Tây Mỗ,Nam Từ Liêm,Hà Nội,3,4,42.0,10.0,4.2,nha
22679173,31.0,6.1,"Bán Nhà mặt tiền, phố Quang Tiến",Không xác định,2025-05-31,Quang Tiến - Phường Đại Mỗ,Nam Từ Liêm,Hà Nội,4,4,30.0,10.0,3.2,nha
22677893,58.0,13.8,"Bán Nhà mặt tiền, phố Đình Thôn",Không xác định,2025-05-31,Đình Thôn - Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,3,4,58.0,12.0,4.9,nha
22678207,35.0,7.8,"Bán Nhà hẻm, ngõ Phố Lụa",Sổ đỏ,2025-05-31,Phố Lụa - Phường Vạn Phúc,Hà Đông,Hà Nội,3,4,35.0,7.0,5.0,nha
22677980,38.0,14.5,"Bán Nhà hẻm, ngõ Trích Sài",Sổ đỏ,2025-05-31,Trích Sài - Phường Bưởi,Tây Hồ,Hà Nội,3,4,38.0,10.0,3.2,nha
22678862,60.0,10.3,"Bán Nhà hẻm, ngõ Bạch Đằng",Không xác định,2025-05-31,Bạch Đằng - Phường Bạch Đằng,Hai Bà Trưng,Hà Nội,3,4,60.0,10.0,6.0,nha
22673541,48.0,8.8,"Bán Nhà hẻm, ngõ Cầu Giấy",Sổ đỏ,2025-05-31,Cầu Giấy - Phường Dịch Vọng,Cầu Giấy,Hà Nội,3,4,48.0,7.9,6.0,nha
22674235,46.0,12.9,"Bán Nhà hẻm, ngõ Cầu Giấy",Sổ đỏ,2025-05-31,Cầu Giấy - Phường Quan Hoa,Cầu Giấy,Hà Nội,5,8,45.0,10.0,4.6,nha
